UKER;KC Purwakarta;KC Subang;KC Indramayu;KC Jatibarang;KC Pamanukan;KC Sumedang;KC Majalengka;KC Cirebon Gunung Jati;KC Kuningan;KC Cirebon Kartini;KC Singaparna;KC Tasikmalaya;KC Garut;KC Ciamis;KC Banjar;KC Cibadak;KC Sukabumi;KC Cimahi;KC Cianjur;KC Soreang;KC Majalaya;KC Bandung Sukarno Hatta;KC Bandung A.H. Nasution;KC Bandung Setiabudi;KC Bandung Naripan;KC Bandung Kopo;KC Bandung Martadinata;KC Bandung AA;KC Bandung Dewi Sartika;KC Bandung Dago
20-Apr; 675,00 ; 735,00 ; 974,00 ; 1.240,00 ; 695,00 ; 913,00 ; 1.210,00 ; 836,00 ; 1.210,00 ; 987,00 ; 673,00 ; 982,00 ; 1.319,00 ; 892,00 ; 971,00 ; 709,00 ; 839,00 ; 1.137,00 ; 966,00 ; 780,00 ; 929,00 ; 434,00 ; 397,00 ; 326,00 ; 335,00 ; 424,00 ; 396,00 ; 0,00 ; 265,00 ; 353,00 
21-Apr; 673,00 ; 731,00 ; 975,00 ; 1.240,00 ; 696,00 ; 913,00 ; 1.211,00 ; 833,00 ; 1.214,00 ; 981,00 ; 674,00 ; 984,00 ; 1.320,00 ; 893,00 ; 971,00 ; 707,00 ; 836,00 ; 1.134,00 ; 964,00 ; 781,00 ; 928,00 ; 434,00 ; 395,00 ; 326,00 ; 336,00 ; 426,00 ; 395,00 ; 0,00 ; 262,00 ; 353,00 
22-Apr; 677,00 ; 732,00 ; 975,00 ; 1.231,00 ; 701,00 ; 908,00 ; 1.206,00 ; 832,00 ; 1.212,00 ; 987,00 ; 672,00 ; 986,00 ; 1.318,00 ; 892,00 ; 967,00 ; 706,00 ; 837,00 ; 1.131,00 ; 961,00 ; 781,00 ; 928,00 ; 434,00 ; 397,00 ; 326,00 ; 339,00 ; 425,00 ; 398,00 ; 0,00 ; 262,00 ; 353,00 
23-Apr; 678,00 ; 731,00 ; 975,00 ; 1.238,00 ; 702,00 ; 908,00 ; 1.205,00 ; 833,00 ; 1.211,00 ; 986,00 ; 671,00 ; 986,00 ; 1.318,00 ; 895,00 ; 967,00 ; 707,00 ; 839,00 ; 1.132,00 ; 964,00 ; 781,00 ; 925,00 ; 434,00 ; 397,00 ; 326,00 ; 340,00 ; 426,00 ; 398,00 ; 0,00 ; 263,00 ; 352,00 
24-Apr; 693,00 ; 739,00 ; 980,00 ; 1.243,00 ; 711,00 ; 914,00 ; 1.211,00 ; 838,00 ; 1.219,00 ; 989,00 ; 677,00 ; 994,00 ; 1.331,00 ; 902,00 ; 969,00 ; 715,00 ; 846,00 ; 1.139,00 ; 973,00 ; 786,00 ; 931,00 ; 436,00 ; 401,00 ; 327,00 ; 343,00 ; 429,00 ; 397,00 ; 0,00 ; 265,00 ; 356,00 
25-Apr; 686,00 ; 735,00 ; 980,00 ; 1.244,00 ; 709,00 ; 912,00 ; 1.205,00 ; 838,00 ; 1.216,00 ; 984,00 ; 675,00 ; 983,00 ; 1.323,00 ; 893,00 ; 971,00 ; 709,00 ; 842,00 ; 1.131,00 ; 968,00 ; 780,00 ; 923,00 ; 434,00 ; 398,00 ; 323,00 ; 340,00 ; 426,00 ; 394,00 ; 0,00 ; 263,00 ; 353,00 
26-Apr; 683,00 ; 733,00 ; 981,00 ; 1.251,00 ; 710,00 ; 909,00 ; 1.201,00 ; 834,00 ; 1.215,00 ; 983,00 ; 675,00 ; 981,00 ; 1.327,00 ; 893,00 ; 969,00 ; 706,00 ; 840,00 ; 1.126,00 ; 967,00 ; 781,00 ; 920,00 ; 434,00 ; 396,00 ; 323,00 ; 339,00 ; 423,00 ; 393,00 ; 0,00 ; 262,00 ; 352,00 
27-Apr; 684,00 ; 732,00 ; 974,00 ; 1.245,00 ; 711,00 ; 908,00 ; 1.203,00 ; 833,00 ; 1.216,00 ; 973,00 ; 675,00 ; 981,00 ; 1.324,00 ; 895,00 ; 967,00 ; 708,00 ; 842,00 ; 1.126,00 ; 970,00 ; 781,00 ; 922,00 ; 432,00 ; 397,00 ; 323,00 ; 337,00 ; 424,00 ; 394,00 ; 0,00 ; 262,00 ; 353,00 
28-Apr; 688,00 ; 733,00 ; 976,00 ; 1.250,00 ; 711,00 ; 911,00 ; 1.202,00 ; 835,00 ; 1.219,00 ; 976,00 ; 674,00 ; 981,00 ; 1.326,00 ; 898,00 ; 969,00 ; 713,00 ; 847,00 ; 1.132,00 ; 972,00 ; 785,00 ; 920,00 ; 432,00 ; 395,00 ; 323,00 ; 337,00 ; 425,00 ; 395,00 ; 0,00 ; 261,00 ; 357,00 
29-Apr; 689,00 ; 735,00 ; 979,00 ; 1.250,00 ; 713,00 ; 910,00 ; 1.201,00 ; 834,00 ; 1.220,00 ; 981,00 ; 673,00 ; 977,00 ; 1.325,00 ; 898,00 ; 971,00 ; 713,00 ; 849,00 ; 1.135,00 ; 974,00 ; 783,00 ; 920,00 ; 433,00 ; 395,00 ; 324,00 ; 338,00 ; 425,00 ; 394,00 ; 0,00 ; 261,00 ; 356,00 
30-Apr; 697,00 ; 743,00 ; 990,00 ; 1.259,00 ; 728,00 ; 922,00 ; 1.211,00 ; 841,00 ; 1.224,00 ; 989,00 ; 686,00 ; 994,00 ; 1.349,00 ; 899,00 ; 987,00 ; 717,00 ; 862,00 ; 1.158,00 ; 988,00 ; 785,00 ; 930,00 ; 436,00 ; 398,00 ; 326,00 ; 342,00 ; 430,00 ; 397,00 ; 0,00 ; 264,00 ; 359,00 
01-May; 700,00 ; 749,00 ; 997,00 ; 1.270,00 ; 732,00 ; 932,00 ; 1.219,00 ; 847,00 ; 1.232,00 ; 992,00 ; 688,00 ; 996,00 ; 1.360,00 ; 908,00 ; 992,00 ; 721,00 ; 868,00 ; 1.177,00 ; 1.002,00 ; 792,00 ; 942,00 ; 443,00 ; 402,00 ; 332,00 ; 349,00 ; 433,00 ; 407,00 ; 0,00 ; 266,00 ; 368,00 
02-May; 698,00 ; 744,00 ; 998,00 ; 1.271,00 ; 729,00 ; 930,00 ; 1.217,00 ; 846,00 ; 1.233,00 ; 987,00 ; 689,00 ; 996,00 ; 1.360,00 ; 908,00 ; 992,00 ; 721,00 ; 867,00 ; 1.174,00 ; 1.004,00 ; 790,00 ; 940,00 ; 441,00 ; 401,00 ; 331,00 ; 346,00 ; 430,00 ; 405,00 ; 0,00 ; 264,00 ; 366,00 
03-May; 696,00 ; 738,00 ; 997,00 ; 1.272,00 ; 729,00 ; 925,00 ; 1.214,00 ; 844,00 ; 1.231,00 ; 986,00 ; 685,00 ; 990,00 ; 1.359,00 ; 906,00 ; 990,00 ; 718,00 ; 866,00 ; 1.168,00 ; 1.001,00 ; 788,00 ; 933,00 ; 441,00 ; 400,00 ; 329,00 ; 344,00 ; 428,00 ; 404,00 ; 0,00 ; 263,00 ; 364,00 
04-May; 697,00 ; 735,00 ; 993,00 ; 1.250,00 ; 720,00 ; 921,00 ; 1.213,00 ; 844,00 ; 1.232,00 ; 988,00 ; 680,00 ; 990,00 ; 1.348,00 ; 907,00 ; 982,00 ; 719,00 ; 861,00 ; 1.165,00 ; 998,00 ; 785,00 ; 937,00 ; 439,00 ; 402,00 ; 330,00 ; 345,00 ; 430,00 ; 406,00 ; 0,00 ; 264,00 ; 365,00 
05-May; 696,00 ; 741,00 ; 995,00 ; 1.250,00 ; 723,00 ; 917,00 ; 1.211,00 ; 843,00 ; 1.225,00 ; 986,00 ; 674,00 ; 980,00 ; 1.347,00 ; 903,00 ; 980,00 ; 718,00 ; 857,00 ; 1.163,00 ; 992,00 ; 783,00 ; 937,00 ; 438,00 ; 401,00 ; 329,00 ; 344,00 ; 431,00 ; 404,00 ; 0,00 ; 263,00 ; 365,00 
06-May; 696,00 ; 738,00 ; 999,00 ; 1.252,00 ; 726,00 ; 918,00 ; 1.213,00 ; 845,00 ; 1.225,00 ; 986,00 ; 675,00 ; 983,00 ; 1.346,00 ; 904,00 ; 981,00 ; 720,00 ; 858,00 ; 1.160,00 ; 994,00 ; 785,00 ; 938,00 ; 439,00 ; 401,00 ; 330,00 ; 344,00 ; 432,00 ; 403,00 ; 0,00 ; 263,00 ; 365,00 
07-May; 700,00 ; 741,00 ; 1.002,00 ; 1.255,00 ; 731,00 ; 922,00 ; 1.218,00 ; 846,00 ; 1.224,00 ; 988,00 ; 677,00 ; 988,00 ; 1.346,00 ; 906,00 ; 984,00 ; 722,00 ; 857,00 ; 1.155,00 ; 997,00 ; 786,00 ; 939,00 ; 439,00 ; 403,00 ; 330,00 ; 344,00 ; 433,00 ; 405,00 ; 0,00 ; 265,00 ; 364,00 
08-May; 702,00 ; 754,00 ; 1.011,00 ; 1.266,00 ; 736,00 ; 928,00 ; 1.225,00 ; 851,00 ; 1.231,00 ; 997,00 ; 680,00 ; 991,00 ; 1.351,00 ; 910,00 ; 985,00 ; 727,00 ; 866,00 ; 1.159,00 ; 1.005,00 ; 795,00 ; 941,00 ; 440,00 ; 404,00 ; 331,00 ; 344,00 ; 435,00 ; 406,00 ; 0,00 ; 266,00 ; 362,00 
09-May; 702,00 ; 752,00 ; 1.010,00 ; 1.269,00 ; 739,00 ; 930,00 ; 1.223,00 ; 853,00 ; 1.231,00 ; 990,00 ; 685,00 ; 993,00 ; 1.358,00 ; 910,00 ; 989,00 ; 732,00 ; 869,00 ; 1.163,00 ; 1.006,00 ; 794,00 ; 941,00 ; 441,00 ; 402,00 ; 329,00 ; 344,00 ; 434,00 ; 404,00 ; 0,00 ; 265,00 ; 361,00 
10-May; 699,00 ; 746,00 ; 1.014,00 ; 1.278,00 ; 738,00 ; 925,00 ; 1.219,00 ; 850,00 ; 1.228,00 ; 986,00 ; 682,00 ; 986,00 ; 1.358,00 ; 903,00 ; 985,00 ; 726,00 ; 865,00 ; 1.155,00 ; 1.000,00 ; 793,00 ; 938,00 ; 439,00 ; 400,00 ; 326,00 ; 342,00 ; 431,00 ; 402,00 ; 0,00 ; 264,00 ; 360,00 
11-May; 695,00 ; 740,00 ; 1.010,00 ; 1.267,00 ; 730,00 ; 925,00 ; 1.220,00 ; 849,00 ; 1.227,00 ; 988,00 ; 681,00 ; 990,00 ; 1.343,00 ; 901,00 ; 989,00 ; 726,00 ; 862,00 ; 1.155,00 ; 993,00 ; 790,00 ; 938,00 ; 439,00 ; 403,00 ; 325,00 ; 341,00 ; 435,00 ; 404,00 ; 0,00 ; 265,00 ; 358,00 
12-May; 698,00 ; 742,00 ; 1.011,00 ; 1.266,00 ; 729,00 ; 922,00 ; 1.221,00 ; 848,00 ; 1.223,00 ; 989,00 ; 682,00 ; 985,00 ; 1.343,00 ; 902,00 ; 985,00 ; 726,00 ; 860,00 ; 1.157,00 ; 996,00 ; 788,00 ; 938,00 ; 440,00 ; 402,00 ; 326,00 ; 344,00 ; 437,00 ; 405,00 ; 0,00 ; 264,00 ; 357,00 
13-May; 697,75 ; 741,54 ; 1.008,85 ; 1.261,82 ; 725,16 ; 919,90 ; 1.220,44 ; 846,10 ; 1.222,05 ; 983,45 ; 678,95 ; 982,22 ; 1.340,09 ; 903,25 ; 983,62 ; 725,35 ; 859,81 ; 1.151,10 ; 990,00 ; 785,19 ; 937,81 ; 441,33 ; 402,07 ; 324,71 ; 342,79 ; 436,35 ; 403,83 ; 0,00 ; 264,23 ; 357,32 
14-May; 696,00 ; 738,00 ; 1.019,00 ; 1.266,00 ; 737,00 ; 915,00 ; 1.216,00 ; 843,00 ; 1.219,00 ; 983,00 ; 677,00 ; 980,00 ; 1.355,00 ; 903,00 ; 982,00 ; 724,00 ; 858,00 ; 1.149,00 ; 990,00 ; 783,00 ; 937,00 ; 440,00 ; 400,00 ; 324,00 ; 343,00 ; 435,00 ; 402,00 ; 0,00 ; 263,00 ; 355,00 
15-May; 693,00 ; 755,00 ; 1.023,00 ; 1.272,00 ; 750,00 ; 939,00 ; 1.248,00 ; 845,00 ; 1.219,00 ; 984,00 ; 701,00 ; 1.000,00 ; 1.352,00 ; 904,00 ; 994,00 ; 722,00 ; 864,00 ; 1.145,00 ; 1.035,00 ; 789,00 ; 936,00 ; 439,00 ; 400,00 ; 325,00 ; 342,00 ; 433,00 ; 402,00 ; 0,00 ; 264,00 ; 354,00 
16-May; 691,00 ; 742,00 ; 1.019,00 ; 1.270,00 ; 736,00 ; 925,00 ; 1.236,00 ; 845,00 ; 1.217,00 ; 980,00 ; 691,00 ; 992,00 ; 1.352,00 ; 905,00 ; 994,00 ; 720,00 ; 861,00 ; 1.144,00 ; 1.009,00 ; 787,00 ; 936,00 ; 439,00 ; 398,00 ; 325,00 ; 340,00 ; 431,00 ; 401,00 ; 0,00 ; 263,00 ; 353,00 
17-May; 690,00 ; 736,00 ; 1.016,00 ; 1.266,00 ; 735,00 ; 921,00 ; 1.226,00 ; 842,00 ; 1.215,00 ; 978,00 ; 689,00 ; 988,00 ; 1.352,00 ; 902,00 ; 994,00 ; 718,00 ; 857,00 ; 1.140,00 ; 1.000,00 ; 786,00 ; 932,00 ; 437,00 ; 396,00 ; 323,00 ; 339,00 ; 429,00 ; 399,00 ; 0,00 ; 262,00 ; 352,00 
18-May; 690,00 ; 736,00 ; 1.015,00 ; 1.254,00 ; 731,00 ; 921,00 ; 1.223,00 ; 844,00 ; 1.214,00 ; 976,00 ; 681,00 ; 983,00 ; 1.345,00 ; 899,00 ; 993,00 ; 717,00 ; 853,00 ; 1.140,00 ; 987,00 ; 785,00 ; 940,00 ; 437,00 ; 399,00 ; 324,00 ; 339,00 ; 430,00 ; 399,00 ; 0,00 ; 262,00 ; 352,00 
19-May; 688,00 ; 735,00 ; 1.019,00 ; 1.249,00 ; 725,00 ; 923,00 ; 1.215,00 ; 844,00 ; 1.216,00 ; 980,00 ; 679,00 ; 983,00 ; 1.344,00 ; 903,00 ; 991,00 ; 717,00 ; 858,00 ; 1.139,00 ; 984,00 ; 785,00 ; 940,00 ; 436,00 ; 400,00 ; 324,00 ; 338,00 ; 429,00 ; 397,00 ; 0,00 ; 263,00 ; 352,00 
20-May; 687,76 ; 731,73 ; 1.017,51 ; 1.251,96 ; 727,49 ; 916,58 ; 1.215,23 ; 844,66 ; 1.215,73 ; 977,68 ; 675,13 ; 980,38 ; 1.341,18 ; 897,59 ; 989,73 ; 720,13 ; 853,40 ; 1.141,13 ; 977,81 ; 783,40 ; 939,31 ; 434,27 ; 397,87 ; 324,06 ; 337,44 ; 427,25 ; 397,29 ; 0,00 ; 263,14 ; 351,36 
21-May; 684,00 ; 731,00 ; 1.020,00 ; 1.249,00 ; 728,00 ; 914,00 ; 1.213,00 ; 843,00 ; 1.217,00 ; 977,00 ; 673,00 ; 977,00 ; 1.339,00 ; 896,00 ; 991,00 ; 718,00 ; 854,00 ; 1.143,00 ; 972,00 ; 780,00 ; 936,00 ; 436,00 ; 397,00 ; 327,00 ; 338,00 ; 428,00 ; 412,00 ; 0,00 ; 262,00 ; 351,00 
22-May; 688,45 ; 758,70 ; 1.020,06 ; 1.248,99 ; 753,78 ; 955,85 ; 1.258,36 ; 848,58 ; 1.220,05 ; 983,40 ; 707,65 ; 1.002,70 ; 1.340,41 ; 899,86 ; 1.009,26 ; 718,86 ; 859,49 ; 1.145,54 ; 1.043,55 ; 784,07 ; 935,51 ; 437,28 ; 396,76 ; 326,45 ; 338,91 ; 427,20 ; 413,95 ; 0,00 ; 261,63 ; 350,52 
23-May; 688,90 ; 747,38 ; 1.022,67 ; 1.252,97 ; 745,08 ; 934,87 ; 1.243,02 ; 849,05 ; 1.219,31 ; 983,44 ; 697,36 ; 993,39 ; 1.345,56 ; 901,28 ; 1.007,72 ; 718,04 ; 858,88 ; 1.147,00 ; 1.018,57 ; 783,29 ; 935,15 ; 435,76 ; 395,80 ; 327,19 ; 337,92 ; 427,20 ; 412,61 ; 0,00 ; 261,88 ; 350,97 
24-May; 688,00 ; 741,00 ; 1.026,00 ; 1.253,00 ; 741,00 ; 929,00 ; 1.234,00 ; 845,00 ; 1.219,00 ; 982,00 ; 694,00 ; 986,00 ; 1.346,00 ; 900,00 ; 1.002,00 ; 718,00 ; 859,00 ; 1.143,00 ; 1.007,00 ; 782,00 ; 932,00 ; 436,00 ; 396,00 ; 326,00 ; 336,00 ; 425,00 ; 411,00 ; 0,00 ; 261,00 ; 350,00 
25-May; 690,00 ; 745,00 ; 1.024,00 ; 1.249,00 ; 407,00 ; 927,00 ; 1.223,00 ; 436,00 ; 1.219,00 ; 990,00 ; 686,00 ; 987,00 ; 1.349,00 ; 899,00 ; 999,00 ; 720,00 ; 861,00 ; 1.141,00 ; 1.000,00 ; 0,00 ; 932,00 ; 327,00 ; 736,00 ; 785,00 ; 396,00 ; 351,00 ; 426,00 ; 0,00 ; 339,00 ; 849,00 
26-May; 698,00 ; 746,00 ; 1.032,00 ; 1.252,00 ; 740,00 ; 940,00 ; 1.226,00 ; 853,00 ; 1.230,00 ; 997,00 ; 691,00 ; 987,00 ; 1.357,00 ; 900,00 ; 1.005,00 ; 729,00 ; 867,00 ; 1.144,00 ; 1.004,00 ; 793,00 ; 936,00 ; 438,00 ; 399,00 ; 330,00 ; 341,00 ; 426,00 ; 407,00 ; 0,00 ; 263,00 ; 351,00 
27-May; 696,00 ; 744,00 ; 1.034,00 ; 1.258,00 ; 739,00 ; 939,00 ; 1.223,00 ; 853,00 ; 1.233,00 ; 996,00 ; 691,00 ; 988,00 ; 1.357,00 ; 902,00 ; 1.006,00 ; 727,00 ; 868,00 ; 1.143,00 ; 1.003,00 ; 795,00 ; 939,00 ; 438,00 ; 400,00 ; 330,00 ; 339,00 ; 424,00 ; 407,00 ; 0,00 ; 262,00 ; 351,00 
28-May; 693,00 ; 734,00 ; 1.032,00 ; 1.253,00 ; 736,00 ; 933,00 ; 1.217,00 ; 851,00 ; 1.232,00 ; 990,00 ; 688,00 ; 985,00 ; 1.354,00 ; 899,00 ; 1.003,00 ; 722,00 ; 862,00 ; 1.140,00 ; 997,00 ; 791,00 ; 936,00 ; 437,00 ; 398,00 ; 330,00 ; 338,00 ; 423,00 ; 407,00 ; 0,00 ; 260,00 ; 351,00 
29-May; 698,00 ; 741,00 ; 1.035,00 ; 1.251,00 ; 741,00 ; 938,00 ; 1.227,00 ; 856,00 ; 1.237,00 ; 999,00 ; 690,00 ; 994,00 ; 1.373,00 ; 903,00 ; 1.005,00 ; 726,00 ; 869,00 ; 1.146,00 ; 997,00 ; 795,00 ; 943,00 ; 438,00 ; 401,00 ; 331,00 ; 338,00 ; 426,00 ; 408,00 ; 0,00 ; 262,00 ; 354,00 
30-May; 700,00 ; 749,00 ; 1.037,00 ; 1.254,00 ; 750,00 ; 959,00 ; 1.249,00 ; 858,00 ; 1.239,00 ; 997,00 ; 709,00 ; 1.008,00 ; 1.377,00 ; 904,00 ; 1.021,00 ; 728,00 ; 874,00 ; 1.150,00 ; 1.021,00 ; 795,00 ; 945,00 ; 438,00 ; 402,00 ; 331,00 ; 338,00 ; 425,00 ; 407,00 ; 0,00 ; 263,00 ; 354,00 
31-May; 701,00 ; 750,00 ; 1.039,00 ; 1.258,00 ; 750,00 ; 950,00 ; 1.236,00 ; 856,00 ; 1.240,00 ; 1.000,00 ; 709,00 ; 1.007,00 ; 1.392,00 ; 907,00 ; 1.025,00 ; 729,00 ; 878,00 ; 1.152,00 ; 1.018,00 ; 799,00 ; 947,00 ; 437,00 ; 401,00 ; 331,00 ; 338,00 ; 426,00 ; 408,00 ; 0,00 ; 264,00 ; 351,00 
01-Jun; 701,00 ; 749,00 ; 1.042,00 ; 1.260,00 ; 747,00 ; 956,00 ; 1.236,00 ; 859,00 ; 1.247,00 ; 1.006,00 ; 706,00 ; 1.012,00 ; 1.389,00 ; 913,00 ; 1.022,00 ; 730,00 ; 879,00 ; 1.168,00 ; 1.022,00 ; 798,00 ; 955,00 ; 443,00 ; 404,00 ; 337,00 ; 344,00 ; 429,00 ; 416,00 ; 0,00 ; 266,00 ; 360,00 
02-Jun; 704,00 ; 750,00 ; 1.042,00 ; 1.248,00 ; 735,00 ; 963,00 ; 1.238,00 ; 860,00 ; 1.251,00 ; 1.007,00 ; 701,00 ; 1.014,00 ; 1.390,00 ; 916,00 ; 1.023,00 ; 732,00 ; 883,00 ; 1.188,00 ; 1.024,00 ; 796,00 ; 969,00 ; 449,00 ; 409,00 ; 346,00 ; 352,00 ; 434,00 ; 429,00 ; 0,00 ; 270,00 ; 372,00 
03-Jun; 704,00 ; 759,00 ; 1.049,00 ; 1.259,00 ; 737,00 ; 971,00 ; 1.251,00 ; 878,00 ; 1.261,00 ; 1.017,00 ; 712,00 ; 1.032,00 ; 1.429,00 ; 923,00 ; 1.023,00 ; 746,00 ; 892,00 ; 1.190,00 ; 1.043,00 ; 809,00 ; 984,00 ; 448,00 ; 409,00 ; 347,00 ; 350,00 ; 436,00 ; 431,00 ; 0,00 ; 270,00 ; 371,00 
04-Jun; 705,00 ; 760,00 ; 1.046,00 ; 1.260,00 ; 738,00 ; 970,00 ; 1.254,00 ; 873,00 ; 1.259,00 ; 1.020,00 ; 711,00 ; 1.029,00 ; 1.423,00 ; 921,00 ; 1.022,00 ; 743,00 ; 889,00 ; 1.191,00 ; 1.041,00 ; 808,00 ; 984,00 ; 447,00 ; 408,00 ; 346,00 ; 349,00 ; 435,00 ; 431,00 ; 0,00 ; 269,00 ; 368,00 
05-Jun; 709,00 ; 754,00 ; 1.046,00 ; 1.270,00 ; 736,00 ; 965,00 ; 1.254,00 ; 867,00 ; 1.256,00 ; 1.019,00 ; 705,00 ; 1.020,00 ; 1.408,00 ; 916,00 ; 1.015,00 ; 741,00 ; 884,00 ; 1.189,00 ; 1.039,00 ; 802,00 ; 981,00 ; 445,00 ; 406,00 ; 344,00 ; 348,00 ; 432,00 ; 427,00 ; 0,00 ; 269,00 ; 368,00 
06-Jun; 707,00 ; 751,00 ; 1.043,00 ; 1.266,00 ; 733,00 ; 962,00 ; 1.249,00 ; 865,00 ; 1.252,00 ; 1.014,00 ; 702,00 ; 1.019,00 ; 1.407,00 ; 918,00 ; 1.015,00 ; 738,00 ; 883,00 ; 1.184,00 ; 1.038,00 ; 801,00 ; 978,00 ; 443,00 ; 403,00 ; 342,00 ; 345,00 ; 431,00 ; 425,00 ; 0,00 ; 267,00 ; 365,00 
07-Jun; 703,00 ; 748,00 ; 1.043,00 ; 1.272,00 ; 733,00 ; 959,00 ; 1.246,00 ; 862,00 ; 1.251,00 ; 1.016,00 ; 700,00 ; 1.015,00 ; 1.407,00 ; 916,00 ; 1.013,00 ; 735,00 ; 880,00 ; 1.179,00 ; 1.035,00 ; 799,00 ; 974,00 ; 442,00 ; 401,00 ; 341,00 ; 342,00 ; 429,00 ; 423,00 ; 0,00 ; 266,00 ; 364,00 
08-Jun; 705,00 ; 748,00 ; 1.049,00 ; 1.268,00 ; 731,00 ; 958,00 ; 1.244,00 ; 864,00 ; 1.253,00 ; 1.019,00 ; 699,00 ; 1.014,00 ; 1.401,00 ; 916,00 ; 1.013,00 ; 742,00 ; 882,00 ; 1.177,00 ; 1.035,00 ; 800,00 ; 975,00 ; 443,00 ; 401,00 ; 341,00 ; 344,00 ; 432,00 ; 422,00 ; 0,00 ; 266,00 ; 365,00 
09-Jun; 704,00 ; 748,00 ; 1.049,00 ; 1.262,00 ; 729,00 ; 956,00 ; 1.244,00 ; 862,00 ; 1.254,00 ; 1.014,00 ; 698,00 ; 1.014,00 ; 1.399,00 ; 921,00 ; 1.016,00 ; 741,00 ; 879,00 ; 1.179,00 ; 1.031,00 ; 800,00 ; 978,00 ; 444,00 ; 401,00 ; 344,00 ; 343,00 ; 433,00 ; 423,00 ; 0,00 ; 267,00 ; 366,00 
10-Jun; 703,00 ; 761,00 ; 1.050,00 ; 1.269,00 ; 734,00 ; 953,00 ; 1.250,00 ; 869,00 ; 1.254,00 ; 1.010,00 ; 693,00 ; 1.010,00 ; 1.393,00 ; 919,00 ; 1.010,00 ; 741,00 ; 878,00 ; 1.176,00 ; 1.030,00 ; 798,00 ; 976,00 ; 444,00 ; 402,00 ; 344,00 ; 344,00 ; 432,00 ; 421,00 ; 0,00 ; 265,00 ; 366,00 
11-Jun; 700,00 ; 757,00 ; 1.054,00 ; 1.267,00 ; 733,00 ; 950,00 ; 1.251,00 ; 866,00 ; 1.260,00 ; 1.010,00 ; 695,00 ; 1.010,00 ; 1.391,00 ; 917,00 ; 1.011,00 ; 739,00 ; 880,00 ; 1.174,00 ; 1.032,00 ; 796,00 ; 972,00 ; 444,00 ; 404,00 ; 345,00 ; 344,00 ; 434,00 ; 417,00 ; 0,00 ; 265,00 ; 366,00 
12-Jun; 705,00 ; 764,00 ; 1.053,00 ; 1.271,00 ; 734,00 ; 956,00 ; 1.255,00 ; 868,00 ; 1.258,00 ; 1.014,00 ; 698,00 ; 1.018,00 ; 1.392,00 ; 921,00 ; 1.013,00 ; 742,00 ; 885,00 ; 1.177,00 ; 1.038,00 ; 798,00 ; 976,00 ; 444,00 ; 405,00 ; 344,00 ; 345,00 ; 433,00 ; 417,00 ; 0,00 ; 267,00 ; 366,00 
13-Jun; 703,00 ; 761,00 ; 1.050,00 ; 1.271,00 ; 730,00 ; 955,00 ; 1.250,00 ; 868,00 ; 1.256,00 ; 1.008,00 ; 699,00 ; 1.017,00 ; 1.392,00 ; 924,00 ; 1.015,00 ; 741,00 ; 883,00 ; 1.173,00 ; 1.037,00 ; 796,00 ; 976,00 ; 444,00 ; 404,00 ; 344,00 ; 343,00 ; 431,00 ; 415,00 ; 0,00 ; 266,00 ; 366,00 
14-Jun; 703,00 ; 756,00 ; 1.050,00 ; 1.269,00 ; 733,00 ; 951,00 ; 1.262,00 ; 863,00 ; 1.252,00 ; 1.007,00 ; 705,00 ; 1.014,00 ; 1.398,00 ; 919,00 ; 1.011,00 ; 739,00 ; 881,00 ; 1.168,00 ; 1.034,00 ; 793,00 ; 973,00 ; 443,00 ; 402,00 ; 343,00 ; 341,00 ; 429,00 ; 415,00 ; 0,00 ; 264,00 ; 365,00 
15-Jun; 695,00 ; 754,00 ; 1.045,00 ; 1.261,00 ; 727,00 ; 952,00 ; 1.242,00 ; 861,00 ; 1.249,00 ; 1.008,00 ; 699,00 ; 1.011,00 ; 1.384,00 ; 917,00 ; 1.011,00 ; 736,00 ; 877,00 ; 1.166,00 ; 1.036,00 ; 794,00 ; 971,00 ; 442,00 ; 401,00 ; 341,00 ; 339,00 ; 430,00 ; 414,00 ; 0,00 ; 265,00 ; 364,00 
16-Jun; 691,00 ; 745,00 ; 1.040,00 ; 1.260,00 ; 721,00 ; 945,00 ; 1.234,00 ; 856,00 ; 1.243,00 ; 1.002,00 ; 690,00 ; 1.004,00 ; 1.374,00 ; 912,00 ; 1.003,00 ; 729,00 ; 869,00 ; 1.159,00 ; 1.025,00 ; 789,00 ; 965,00 ; 439,00 ; 399,00 ; 339,00 ; 336,00 ; 428,00 ; 413,00 ; 0,00 ; 264,00 ; 360,00 
17-Jun; 691,00 ; 748,00 ; 1.038,00 ; 1.250,00 ; 712,00 ; 939,00 ; 1.232,00 ; 856,00 ; 1.243,00 ; 1.003,00 ; 688,00 ; 1.003,00 ; 1.375,00 ; 909,00 ; 1.000,00 ; 729,00 ; 868,00 ; 1.162,00 ; 1.019,00 ; 786,00 ; 965,00 ; 439,00 ; 399,00 ; 340,00 ; 337,00 ; 430,00 ; 411,00 ; 0,00 ; 264,00 ; 359,00 
